event_date,session_id,customer_id,city,segment,channel,device,category,experiment_group,revenue,event_type
2026-01-01,S0000112,C05089,Indore,New,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000112,C05089,Indore,New,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000113,C00041,Bengaluru,Occasional,Affiliate,iOS,Footwear,control,0,visit
2026-01-01,S0000113,C00041,Bengaluru,Occasional,Affiliate,iOS,Footwear,control,0,product_view
2026-01-01,S0000114,C04508,Mumbai,New,Paid Search,Android,Footwear,control,0,visit
2026-01-01,S0000114,C04508,Mumbai,New,Paid Search,Android,Footwear,control,0,product_view
2026-01-01,S0000115,C01017,Pune,New,Influencer,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000115,C01017,Pune,New,Influencer,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000115,C01017,Pune,New,Influencer,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000115,C01017,Pune,New,Influencer,Android,Women Ethnic,free_shipping_nudge,0,checkout_start
2026-01-01,S0000116,C00532,Hyderabad,New,Organic,Android,Footwear,control,0,visit
2026-01-01,S0000117,C02091,Mumbai,New,Organic,iOS,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000117,C02091,Mumbai,New,Organic,iOS,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000118,C05116,Mumbai,High Value,Paid Search,iOS,Beauty,control,0,visit
2026-01-01,S0000118,C05116,Mumbai,High Value,Paid Search,iOS,Beauty,control,0,product_view
2026-01-01,S0000119,C04918,Bengaluru,New,Influencer,iOS,Footwear,free_shipping_nudge,0,visit
2026-01-01,S0000119,C04918,Bengaluru,New,Influencer,iOS,Footwear,free_shipping_nudge,0,product_view
2026-01-01,S0000120,C01190,Mumbai,New,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000120,C01190,Mumbai,New,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000121,C00844,Delhi NCR,High Value,Push,iOS,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000121,C00844,Delhi NCR,High Value,Push,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000122,C01435,Mumbai,Occasional,Organic,iOS,Kids,free_shipping_nudge,0,visit
2026-01-01,S0000122,C01435,Mumbai,Occasional,Organic,iOS,Kids,free_shipping_nudge,0,product_view
2026-01-01,S0000123,C03522,Mumbai,Occasional,Paid Search,Web,Men Casual,control,0,visit
2026-01-01,S0000123,C03522,Mumbai,Occasional,Paid Search,Web,Men Casual,control,0,product_view
2026-01-01,S0000124,C03875,Hyderabad,New,Influencer,Android,Women Ethnic,control,0,visit
2026-01-01,S0000125,C03621,Pune,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000125,C03621,Pune,Loyal,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000126,C02669,Jaipur,Loyal,Influencer,Android,Beauty,control,0,visit
2026-01-01,S0000127,C01135,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000127,C01135,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000127,C01135,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000127,C01135,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,0,checkout_start
2026-01-01,S0000127,C01135,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,1007,purchase
2026-01-01,S0000128,C01168,Delhi NCR,Loyal,Paid Search,Android,Kids,control,0,visit
2026-01-01,S0000128,C01168,Delhi NCR,Loyal,Paid Search,Android,Kids,control,0,product_view
2026-01-01,S0000129,C03328,Mumbai,Occasional,Paid Search,Android,Beauty,control,0,visit
2026-01-01,S0000129,C03328,Mumbai,Occasional,Paid Search,Android,Beauty,control,0,product_view
2026-01-01,S0000130,C03133,Lucknow,Loyal,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000130,C03133,Lucknow,Loyal,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000131,C03490,Bengaluru,Loyal,Push,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000131,C03490,Bengaluru,Loyal,Push,iOS,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000131,C03490,Bengaluru,Loyal,Push,iOS,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000131,C03490,Bengaluru,Loyal,Push,iOS,Women Ethnic,free_shipping_nudge,0,checkout_start
2026-01-01,S0000132,C00985,Bengaluru,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000132,C00985,Bengaluru,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000133,C02546,Bengaluru,Occasional,Organic,iOS,Footwear,free_shipping_nudge,0,visit
2026-01-01,S0000133,C02546,Bengaluru,Occasional,Organic,iOS,Footwear,free_shipping_nudge,0,product_view
2026-01-01,S0000133,C02546,Bengaluru,Occasional,Organic,iOS,Footwear,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000134,C00009,Pune,New,Push,Android,Women Ethnic,control,0,visit
2026-01-01,S0000135,C00513,Mumbai,New,Organic,Web,Kids,control,0,visit
2026-01-01,S0000135,C00513,Mumbai,New,Organic,Web,Kids,control,0,product_view
2026-01-01,S0000135,C00513,Mumbai,New,Organic,Web,Kids,control,0,add_to_cart
2026-01-01,S0000135,C00513,Mumbai,New,Organic,Web,Kids,control,0,checkout_start
2026-01-01,S0000136,C00209,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000136,C00209,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000136,C00209,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000137,C02633,Lucknow,New,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000137,C02633,Lucknow,New,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000138,C03632,Delhi NCR,Occasional,Influencer,Android,Beauty,control,0,visit
2026-01-01,S0000138,C03632,Delhi NCR,Occasional,Influencer,Android,Beauty,control,0,product_view
2026-01-01,S0000138,C03632,Delhi NCR,Occasional,Influencer,Android,Beauty,control,0,add_to_cart
2026-01-01,S0000139,C03610,Bengaluru,Occasional,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000139,C03610,Bengaluru,Occasional,Organic,Android,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000139,C03610,Bengaluru,Occasional,Organic,Android,Men Casual,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000139,C03610,Bengaluru,Occasional,Organic,Android,Men Casual,free_shipping_nudge,0,checkout_start
2026-01-01,S0000140,C01066,Mumbai,Loyal,Paid Search,Android,Beauty,control,0,visit
2026-01-01,S0000141,C05124,Hyderabad,Occasional,Affiliate,Web,Footwear,free_shipping_nudge,0,visit
2026-01-01,S0000141,C05124,Hyderabad,Occasional,Affiliate,Web,Footwear,free_shipping_nudge,0,product_view
2026-01-01,S0000142,C00548,Pune,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-01-01,S0000142,C00548,Pune,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-01-01,S0000142,C00548,Pune,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000142,C00548,Pune,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,checkout_start
2026-01-01,S0000142,C00548,Pune,Loyal,Organic,Android,Footwear,free_shipping_nudge,2363,purchase
2026-01-01,S0000143,C01403,Bengaluru,Occasional,Affiliate,Android,Women Ethnic,control,0,visit
2026-01-01,S0000144,C03804,Pune,New,Push,iOS,Women Ethnic,control,0,visit
2026-01-01,S0000144,C03804,Pune,New,Push,iOS,Women Ethnic,control,0,product_view
2026-01-01,S0000145,C00004,Mumbai,New,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000146,C02604,Lucknow,New,Paid Search,Android,Women Ethnic,control,0,visit
2026-01-01,S0000146,C02604,Lucknow,New,Paid Search,Android,Women Ethnic,control,0,product_view
2026-01-01,S0000146,C02604,Lucknow,New,Paid Search,Android,Women Ethnic,control,0,add_to_cart
2026-01-01,S0000146,C02604,Lucknow,New,Paid Search,Android,Women Ethnic,control,0,checkout_start
2026-01-01,S0000147,C02431,Delhi NCR,Occasional,Influencer,iOS,Men Casual,control,0,visit
2026-01-01,S0000147,C02431,Delhi NCR,Occasional,Influencer,iOS,Men Casual,control,0,product_view
2026-01-01,S0000147,C02431,Delhi NCR,Occasional,Influencer,iOS,Men Casual,control,0,add_to_cart
2026-01-01,S0000148,C02409,Bengaluru,New,Affiliate,Android,Men Casual,control,0,visit
2026-01-01,S0000149,C01938,Bengaluru,New,Influencer,iOS,Men Casual,control,0,visit
2026-01-01,S0000149,C01938,Bengaluru,New,Influencer,iOS,Men Casual,control,0,product_view
2026-01-01,S0000150,C03795,Delhi NCR,Loyal,Paid Search,Android,Footwear,free_shipping_nudge,0,visit
2026-01-01,S0000150,C03795,Delhi NCR,Loyal,Paid Search,Android,Footwear,free_shipping_nudge,0,product_view
2026-01-01,S0000151,C00756,Lucknow,New,Affiliate,Android,Kids,free_shipping_nudge,0,visit
2026-01-01,S0000151,C00756,Lucknow,New,Affiliate,Android,Kids,free_shipping_nudge,0,product_view
2026-01-01,S0000151,C00756,Lucknow,New,Affiliate,Android,Kids,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000151,C00756,Lucknow,New,Affiliate,Android,Kids,free_shipping_nudge,0,checkout_start
2026-01-01,S0000152,C01406,Delhi NCR,Loyal,Paid Search,iOS,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000152,C01406,Delhi NCR,Loyal,Paid Search,iOS,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000153,C03490,Bengaluru,Loyal,Organic,iOS,Footwear,control,0,visit
2026-01-01,S0000153,C03490,Bengaluru,Loyal,Organic,iOS,Footwear,control,0,product_view
2026-01-01,S0000154,C04453,Delhi NCR,Occasional,Paid Search,Android,Beauty,control,0,visit
2026-01-01,S0000154,C04453,Delhi NCR,Occasional,Paid Search,Android,Beauty,control,0,product_view
2026-01-01,S0000155,C00188,Hyderabad,New,Influencer,Android,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000155,C00188,Hyderabad,New,Influencer,Android,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000156,C00975,Hyderabad,New,Influencer,Android,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000156,C00975,Hyderabad,New,Influencer,Android,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000157,C01201,Mumbai,New,Organic,iOS,Footwear,control,0,visit
2026-01-01,S0000157,C01201,Mumbai,New,Organic,iOS,Footwear,control,0,product_view
2026-01-01,S0000158,C01401,Mumbai,Loyal,Influencer,Android,Women Ethnic,control,0,visit
2026-01-01,S0000159,C02999,Delhi NCR,Loyal,Paid Search,Web,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000159,C02999,Delhi NCR,Loyal,Paid Search,Web,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000160,C01232,Pune,New,Paid Search,iOS,Footwear,control,0,visit
2026-01-01,S0000161,C01137,Pune,Loyal,Paid Search,Android,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000161,C01137,Pune,Loyal,Paid Search,Android,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000162,C02200,Delhi NCR,High Value,Influencer,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000163,C01298,Bengaluru,New,Affiliate,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000164,C01883,Pune,Occasional,Paid Search,Web,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000164,C01883,Pune,Occasional,Paid Search,Web,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000165,C02391,Indore,Loyal,Organic,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000165,C02391,Indore,Loyal,Organic,Android,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000166,C00541,Bengaluru,New,Organic,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000166,C00541,Bengaluru,New,Organic,Android,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000167,C00294,Indore,New,Paid Search,Android,Footwear,control,0,visit
2026-01-01,S0000168,C03291,Pune,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000168,C03291,Pune,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000169,C03703,Pune,New,Push,Web,Men Casual,control,0,visit
2026-01-01,S0000169,C03703,Pune,New,Push,Web,Men Casual,control,0,product_view
2026-01-01,S0000170,C04055,Pune,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000170,C04055,Pune,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000171,C04074,Bengaluru,New,Organic,iOS,Footwear,control,0,visit
2026-01-01,S0000171,C04074,Bengaluru,New,Organic,iOS,Footwear,control,0,product_view
2026-01-01,S0000172,C00313,Indore,New,Paid Search,iOS,Footwear,control,0,visit
2026-01-01,S0000172,C00313,Indore,New,Paid Search,iOS,Footwear,control,0,product_view
2026-01-01,S0000173,C01946,Bengaluru,Occasional,Influencer,iOS,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000174,C03197,Pune,New,Influencer,iOS,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000174,C03197,Pune,New,Influencer,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000174,C03197,Pune,New,Influencer,iOS,Men Casual,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000174,C03197,Pune,New,Influencer,iOS,Men Casual,free_shipping_nudge,0,checkout_start
2026-01-01,S0000175,C02807,Hyderabad,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-01-01,S0000175,C02807,Hyderabad,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-01-01,S0000176,C01150,Lucknow,New,Push,Android,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000176,C01150,Lucknow,New,Push,Android,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000176,C01150,Lucknow,New,Push,Android,Men Casual,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000176,C01150,Lucknow,New,Push,Android,Men Casual,free_shipping_nudge,0,checkout_start
2026-01-01,S0000177,C02206,Mumbai,New,Push,Android,Footwear,free_shipping_nudge,0,visit
2026-01-01,S0000177,C02206,Mumbai,New,Push,Android,Footwear,free_shipping_nudge,0,product_view
2026-01-01,S0000178,C04691,Delhi NCR,Occasional,Paid Search,Android,Kids,control,0,visit
2026-01-01,S0000178,C04691,Delhi NCR,Occasional,Paid Search,Android,Kids,control,0,product_view
2026-01-01,S0000179,C04367,Indore,New,Influencer,Web,Footwear,control,0,visit
2026-01-01,S0000180,C03188,Indore,New,Influencer,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000181,C01821,Delhi NCR,Occasional,Influencer,iOS,Men Casual,control,0,visit
2026-01-01,S0000182,C04133,Bengaluru,Occasional,Influencer,Android,Women Ethnic,control,0,visit
2026-01-01,S0000182,C04133,Bengaluru,Occasional,Influencer,Android,Women Ethnic,control,0,product_view
2026-01-01,S0000183,C03165,Indore,Occasional,Paid Search,Android,Kids,control,0,visit
2026-01-01,S0000183,C03165,Indore,Occasional,Paid Search,Android,Kids,control,0,product_view
2026-01-01,S0000184,C02144,Delhi NCR,Occasional,Organic,Android,Women Ethnic,control,0,visit
2026-01-01,S0000184,C02144,Delhi NCR,Occasional,Organic,Android,Women Ethnic,control,0,product_view
2026-01-01,S0000185,C04727,Delhi NCR,New,Push,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000185,C04727,Delhi NCR,New,Push,iOS,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000185,C04727,Delhi NCR,New,Push,iOS,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000186,C02733,Mumbai,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000186,C02733,Mumbai,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000186,C02733,Mumbai,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000186,C02733,Mumbai,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,checkout_start
2026-01-01,S0000187,C02677,Delhi NCR,New,Organic,Android,Footwear,control,0,visit
2026-01-01,S0000187,C02677,Delhi NCR,New,Organic,Android,Footwear,control,0,product_view
2026-01-01,S0000187,C02677,Delhi NCR,New,Organic,Android,Footwear,control,0,add_to_cart
2026-01-01,S0000187,C02677,Delhi NCR,New,Organic,Android,Footwear,control,0,checkout_start
2026-01-01,S0000188,C04297,Mumbai,Occasional,Push,Android,Women Ethnic,control,0,visit
2026-01-01,S0000188,C04297,Mumbai,Occasional,Push,Android,Women Ethnic,control,0,product_view
2026-01-01,S0000189,C01227,Bengaluru,Occasional,Influencer,Android,Footwear,free_shipping_nudge,0,visit
2026-01-01,S0000189,C01227,Bengaluru,Occasional,Influencer,Android,Footwear,free_shipping_nudge,0,product_view
2026-01-01,S0000189,C01227,Bengaluru,Occasional,Influencer,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000189,C01227,Bengaluru,Occasional,Influencer,Android,Footwear,free_shipping_nudge,0,checkout_start
2026-01-01,S0000190,C05044,Lucknow,New,Affiliate,iOS,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000190,C05044,Lucknow,New,Affiliate,iOS,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000191,C01079,Delhi NCR,Occasional,Organic,Android,Footwear,control,0,visit
2026-01-01,S0000191,C01079,Delhi NCR,Occasional,Organic,Android,Footwear,control,0,product_view
2026-01-01,S0000192,C02854,Bengaluru,Occasional,Affiliate,Web,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000193,C03508,Hyderabad,Occasional,Affiliate,iOS,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000193,C03508,Hyderabad,Occasional,Affiliate,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000194,C04415,Mumbai,Occasional,Organic,Android,Men Casual,control,0,visit
2026-01-01,S0000194,C04415,Mumbai,Occasional,Organic,Android,Men Casual,control,0,product_view
2026-01-01,S0000195,C02291,Mumbai,New,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000195,C02291,Mumbai,New,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-01-01,S0000195,C02291,Mumbai,New,Paid Search,Android,Beauty,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000196,C05028,Delhi NCR,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000196,C05028,Delhi NCR,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000196,C05028,Delhi NCR,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,add_to_cart
2026-01-01,S0000197,C02723,Bengaluru,New,Affiliate,Android,Women Ethnic,control,0,visit
2026-01-01,S0000197,C02723,Bengaluru,New,Affiliate,Android,Women Ethnic,control,0,product_view
2026-01-01,S0000198,C01881,Mumbai,Occasional,Affiliate,Android,Beauty,control,0,visit
2026-01-01,S0000198,C01881,Mumbai,Occasional,Affiliate,Android,Beauty,control,0,product_view
2026-01-01,S0000199,C00949,Mumbai,Loyal,Push,Android,Footwear,control,0,visit
2026-01-01,S0000199,C00949,Mumbai,Loyal,Push,Android,Footwear,control,0,product_view
2026-01-01,S0000199,C00949,Mumbai,Loyal,Push,Android,Footwear,control,0,add_to_cart
2026-01-01,S0000199,C00949,Mumbai,Loyal,Push,Android,Footwear,control,0,checkout_start
2026-01-01,S0000200,C04552,Lucknow,Occasional,Influencer,Android,Footwear,control,0,visit
2026-01-01,S0000200,C04552,Lucknow,Occasional,Influencer,Android,Footwear,control,0,product_view
2026-01-01,S0000201,C03161,Lucknow,High Value,Affiliate,Android,Beauty,control,0,visit
2026-01-01,S0000202,C01820,Hyderabad,New,Affiliate,iOS,Men Casual,free_shipping_nudge,0,visit
2026-01-01,S0000202,C01820,Hyderabad,New,Affiliate,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-01-01,S0000203,C00053,Jaipur,New,Push,Web,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000204,C02359,Delhi NCR,Occasional,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000204,C02359,Delhi NCR,Occasional,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-01-01,S0000205,C00868,Hyderabad,Occasional,Organic,Android,Footwear,control,0,visit
2026-01-01,S0000205,C00868,Hyderabad,Occasional,Organic,Android,Footwear,control,0,product_view
2026-01-01,S0000206,C00059,Mumbai,New,Influencer,Android,Beauty,free_shipping_nudge,0,visit
2026-01-01,S0000207,C04257,Lucknow,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-01-01,S0000207,C04257,Lucknow,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
