order_id,order_date,session_id,customer_id,city,category,channel,experiment_group,order_value,discount_pct,delivery_days
O000277,2026-01-17,S0005139,C02945,Jaipur,Women Ethnic,Affiliate,free_shipping_nudge,2352,30,4
O000278,2026-01-17,S0005151,C03262,Jaipur,Men Casual,Organic,free_shipping_nudge,1332,30,5
O000279,2026-01-17,S0005180,C04511,Bengaluru,Women Ethnic,Influencer,control,2465,0,4
O000280,2026-01-17,S0005184,C01639,Delhi NCR,Men Casual,Affiliate,control,2727,30,4
O000281,2026-01-17,S0005185,C04436,Delhi NCR,Men Casual,Paid Search,control,1645,10,1
O000282,2026-01-17,S0005186,C00029,Mumbai,Men Casual,Influencer,control,1655,10,3
O000283,2026-01-17,S0005189,C02162,Hyderabad,Men Casual,Influencer,free_shipping_nudge,1892,30,6
O000284,2026-01-17,S0005196,C04861,Jaipur,Men Casual,Organic,free_shipping_nudge,2054,20,5
O000285,2026-01-17,S0005213,C04917,Mumbai,Footwear,Push,free_shipping_nudge,1592,10,5
O000286,2026-01-17,S0005232,C03028,Pune,Women Ethnic,Push,free_shipping_nudge,1168,10,6
O000287,2026-01-17,S0005308,C01741,Hyderabad,Women Ethnic,Organic,control,1855,20,6
O000288,2026-01-17,S0005315,C02406,Bengaluru,Beauty,Paid Search,free_shipping_nudge,560,0,1
O000289,2026-01-17,S0005332,C02940,Bengaluru,Footwear,Organic,free_shipping_nudge,3234,10,4
O000290,2026-01-17,S0005345,C04561,Pune,Beauty,Influencer,free_shipping_nudge,1282,25,4
O000291,2026-01-17,S0005369,C02467,Mumbai,Men Casual,Push,free_shipping_nudge,2258,20,4
O000292,2026-01-17,S0005384,C05028,Delhi NCR,Men Casual,Organic,free_shipping_nudge,1911,0,4
O000293,2026-01-17,S0005408,C04774,Mumbai,Men Casual,Paid Search,free_shipping_nudge,1606,10,4
O000294,2026-01-17,S0005417,C02385,Jaipur,Kids,Organic,free_shipping_nudge,810,20,2
O000295,2026-01-17,S0005471,C00719,Pune,Women Ethnic,Organic,free_shipping_nudge,1779,15,4
O000296,2026-01-18,S0005496,C01165,Bengaluru,Women Ethnic,Influencer,free_shipping_nudge,2717,10,4
O000297,2026-01-18,S0005509,C04784,Mumbai,Beauty,Push,free_shipping_nudge,1377,15,4
O000298,2026-01-18,S0005513,C03341,Indore,Footwear,Paid Search,free_shipping_nudge,2323,10,2
O000299,2026-01-18,S0005515,C01822,Mumbai,Beauty,Paid Search,free_shipping_nudge,438,15,2
O000300,2026-01-18,S0005597,C03430,Bengaluru,Men Casual,Push,free_shipping_nudge,2452,15,1
O000301,2026-01-18,S0005618,C00057,Delhi NCR,Women Ethnic,Influencer,free_shipping_nudge,1047,10,4
O000302,2026-01-18,S0005622,C03545,Delhi NCR,Beauty,Organic,free_shipping_nudge,1102,5,4
O000303,2026-01-18,S0005632,C02532,Jaipur,Women Ethnic,Organic,control,1745,30,3
O000304,2026-01-18,S0005648,C02716,Hyderabad,Kids,Paid Search,free_shipping_nudge,1456,5,3
O000305,2026-01-18,S0005676,C02547,Lucknow,Women Ethnic,Influencer,free_shipping_nudge,2175,10,4
O000306,2026-01-18,S0005720,C02857,Hyderabad,Beauty,Push,control,815,5,4
O000307,2026-01-18,S0005750,C03524,Bengaluru,Men Casual,Organic,control,1832,10,6
O000308,2026-01-18,S0005767,C05001,Delhi NCR,Kids,Influencer,control,1425,0,1
O000309,2026-01-18,S0005771,C00693,Bengaluru,Footwear,Organic,control,2787,15,5
O000310,2026-01-18,S0005813,C04741,Bengaluru,Beauty,Organic,free_shipping_nudge,1297,20,4
O000311,2026-01-18,S0005824,C04591,Hyderabad,Kids,Organic,control,1118,10,1
O000312,2026-01-18,S0005842,C04586,Delhi NCR,Women Ethnic,Push,control,2266,5,3
O000313,2026-01-18,S0005846,C03270,Delhi NCR,Beauty,Push,free_shipping_nudge,360,20,1
O000314,2026-01-18,S0005871,C05191,Bengaluru,Beauty,Influencer,free_shipping_nudge,630,5,3
O000315,2026-01-19,S0005880,C00881,Hyderabad,Men Casual,Organic,free_shipping_nudge,1955,0,3
O000316,2026-01-19,S0005893,C00516,Jaipur,Beauty,Organic,control,980,15,5
O000317,2026-01-19,S0005917,C00211,Delhi NCR,Men Casual,Organic,free_shipping_nudge,2251,15,6
O000318,2026-01-19,S0005919,C00570,Jaipur,Footwear,Organic,free_shipping_nudge,1593,25,4
O000319,2026-01-19,S0005920,C01482,Jaipur,Footwear,Organic,control,2241,5,1
O000320,2026-01-19,S0005921,C04503,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1282,30,3
O000321,2026-01-19,S0005925,C00335,Delhi NCR,Men Casual,Push,free_shipping_nudge,1383,15,6
O000322,2026-01-19,S0005929,C03773,Delhi NCR,Beauty,Organic,free_shipping_nudge,1324,5,3
O000323,2026-01-19,S0005958,C02899,Pune,Kids,Influencer,free_shipping_nudge,1032,25,1
O000324,2026-01-19,S0006006,C02782,Delhi NCR,Women Ethnic,Influencer,control,2319,30,5
O000325,2026-01-19,S0006011,C01526,Mumbai,Footwear,Organic,free_shipping_nudge,2302,0,5
O000326,2026-01-19,S0006023,C04984,Bengaluru,Women Ethnic,Influencer,free_shipping_nudge,1668,0,3
O000327,2026-01-19,S0006044,C02771,Indore,Beauty,Organic,control,715,30,6
O000328,2026-01-19,S0006115,C01817,Delhi NCR,Footwear,Organic,free_shipping_nudge,1943,25,5
O000329,2026-01-19,S0006137,C01776,Indore,Men Casual,Organic,control,1313,5,2
O000330,2026-01-19,S0006141,C03346,Mumbai,Beauty,Affiliate,control,1225,10,1
O000331,2026-01-19,S0006142,C01673,Bengaluru,Men Casual,Influencer,free_shipping_nudge,816,30,1
O000332,2026-01-19,S0006157,C02938,Pune,Beauty,Push,free_shipping_nudge,1162,30,5
O000333,2026-01-19,S0006159,C02408,Hyderabad,Women Ethnic,Paid Search,control,1060,5,3
O000334,2026-01-19,S0006163,C03212,Indore,Footwear,Affiliate,free_shipping_nudge,3100,25,6
O000335,2026-01-20,S0006197,C02720,Bengaluru,Beauty,Organic,free_shipping_nudge,917,10,1
O000336,2026-01-20,S0006224,C02703,Jaipur,Kids,Organic,free_shipping_nudge,1224,5,4
O000337,2026-01-20,S0006226,C04480,Jaipur,Footwear,Paid Search,free_shipping_nudge,3098,10,3
O000338,2026-01-20,S0006251,C01960,Bengaluru,Kids,Organic,free_shipping_nudge,1210,5,1
O000339,2026-01-20,S0006297,C04180,Pune,Women Ethnic,Paid Search,free_shipping_nudge,1956,25,5
O000340,2026-01-20,S0006306,C02926,Mumbai,Footwear,Paid Search,free_shipping_nudge,811,30,3
O000341,2026-01-20,S0006332,C03795,Delhi NCR,Women Ethnic,Paid Search,free_shipping_nudge,2162,30,2
O000342,2026-01-20,S0006336,C03730,Bengaluru,Beauty,Organic,free_shipping_nudge,1239,15,4
O000343,2026-01-20,S0006365,C01049,Bengaluru,Footwear,Organic,free_shipping_nudge,1663,30,4
O000344,2026-01-20,S0006378,C00011,Bengaluru,Kids,Affiliate,free_shipping_nudge,1178,10,4
O000345,2026-01-20,S0006442,C01498,Lucknow,Men Casual,Influencer,control,2468,20,4
O000346,2026-01-21,S0006454,C03648,Pune,Beauty,Organic,free_shipping_nudge,1333,15,2
O000347,2026-01-21,S0006467,C02015,Jaipur,Men Casual,Paid Search,control,2436,0,2
O000348,2026-01-21,S0006490,C04755,Delhi NCR,Women Ethnic,Paid Search,control,1873,20,4
O000349,2026-01-21,S0006493,C04520,Bengaluru,Beauty,Push,free_shipping_nudge,875,5,4
O000350,2026-01-21,S0006497,C00231,Delhi NCR,Women Ethnic,Organic,free_shipping_nudge,2283,20,5
O000351,2026-01-21,S0006513,C04236,Pune,Women Ethnic,Affiliate,control,1443,30,2
O000352,2026-01-21,S0006545,C01844,Indore,Beauty,Influencer,control,1143,10,1
O000353,2026-01-21,S0006559,C04682,Lucknow,Beauty,Influencer,free_shipping_nudge,848,0,3
O000354,2026-01-21,S0006578,C04311,Jaipur,Women Ethnic,Push,free_shipping_nudge,1904,0,2
O000355,2026-01-21,S0006610,C04955,Hyderabad,Kids,Influencer,free_shipping_nudge,1546,30,6
O000356,2026-01-21,S0006619,C04062,Jaipur,Men Casual,Organic,free_shipping_nudge,2333,5,1
O000357,2026-01-21,S0006687,C01175,Pune,Men Casual,Affiliate,control,1158,30,5
O000358,2026-01-21,S0006705,C05002,Delhi NCR,Men Casual,Paid Search,free_shipping_nudge,1687,0,2
O000359,2026-01-21,S0006706,C05066,Mumbai,Kids,Organic,free_shipping_nudge,1065,15,3
O000360,2026-01-21,S0006713,C04874,Pune,Men Casual,Organic,control,992,30,5
O000361,2026-01-22,S0006738,C03451,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,2308,5,5
O000362,2026-01-22,S0006744,C03505,Delhi NCR,Beauty,Affiliate,free_shipping_nudge,1184,30,4
O000363,2026-01-22,S0006746,C02568,Delhi NCR,Men Casual,Organic,control,1362,10,2
O000364,2026-01-22,S0006771,C01620,Mumbai,Women Ethnic,Organic,free_shipping_nudge,1320,30,4
O000365,2026-01-22,S0006796,C01866,Bengaluru,Women Ethnic,Push,control,1955,25,2
O000366,2026-01-22,S0006801,C03427,Bengaluru,Beauty,Influencer,control,758,15,2
O000367,2026-01-22,S0006840,C02023,Bengaluru,Beauty,Organic,free_shipping_nudge,665,25,3
O000368,2026-01-22,S0006889,C01672,Mumbai,Beauty,Push,control,1059,25,6
O000369,2026-01-22,S0006902,C02711,Bengaluru,Kids,Paid Search,free_shipping_nudge,1087,15,5
O000370,2026-01-22,S0006921,C00769,Jaipur,Footwear,Paid Search,free_shipping_nudge,1201,20,4
O000371,2026-01-22,S0006964,C03153,Bengaluru,Women Ethnic,Push,free_shipping_nudge,1941,5,5
O000372,2026-01-22,S0006973,C03875,Hyderabad,Men Casual,Organic,free_shipping_nudge,1864,30,3
O000373,2026-01-22,S0006984,C05003,Lucknow,Beauty,Influencer,control,966,20,1
O000374,2026-01-22,S0006985,C00470,Mumbai,Beauty,Paid Search,free_shipping_nudge,1561,15,2
O000375,2026-01-22,S0006991,C03424,Jaipur,Women Ethnic,Affiliate,control,2106,15,3
O000376,2026-01-22,S0006997,C04711,Pune,Kids,Influencer,free_shipping_nudge,981,20,2
O000377,2026-01-22,S0006998,C01429,Hyderabad,Women Ethnic,Influencer,free_shipping_nudge,1389,20,3
O000378,2026-01-22,S0007038,C00054,Indore,Women Ethnic,Influencer,free_shipping_nudge,2051,20,3
O000379,2026-01-23,S0007041,C03118,Lucknow,Kids,Paid Search,free_shipping_nudge,922,25,1
O000380,2026-01-23,S0007048,C03864,Mumbai,Women Ethnic,Paid Search,control,1503,20,2
O000381,2026-01-23,S0007053,C05172,Hyderabad,Women Ethnic,Organic,free_shipping_nudge,1998,0,1
O000382,2026-01-23,S0007066,C00428,Delhi NCR,Beauty,Paid Search,free_shipping_nudge,651,15,6
O000383,2026-01-23,S0007067,C00649,Mumbai,Women Ethnic,Push,free_shipping_nudge,1703,0,5
O000384,2026-01-23,S0007090,C01499,Mumbai,Men Casual,Organic,control,1938,25,1
O000385,2026-01-23,S0007095,C04629,Hyderabad,Men Casual,Push,free_shipping_nudge,1161,5,4
O000386,2026-01-23,S0007102,C05128,Indore,Women Ethnic,Affiliate,free_shipping_nudge,2246,30,2
O000387,2026-01-23,S0007117,C00209,Jaipur,Men Casual,Push,free_shipping_nudge,2435,10,2
O000388,2026-01-23,S0007125,C03745,Mumbai,Beauty,Paid Search,free_shipping_nudge,646,0,4
O000389,2026-01-23,S0007133,C00141,Delhi NCR,Footwear,Organic,free_shipping_nudge,2698,5,1
O000390,2026-01-23,S0007157,C04442,Jaipur,Men Casual,Paid Search,free_shipping_nudge,1758,25,4
O000391,2026-01-23,S0007164,C01751,Indore,Beauty,Affiliate,control,1283,30,2
O000392,2026-01-23,S0007173,C03528,Bengaluru,Kids,Push,control,1536,25,4
O000393,2026-01-23,S0007183,C00279,Jaipur,Women Ethnic,Push,free_shipping_nudge,1637,0,1
O000394,2026-01-23,S0007227,C03360,Bengaluru,Women Ethnic,Push,free_shipping_nudge,2187,5,2
O000395,2026-01-23,S0007232,C00132,Delhi NCR,Beauty,Affiliate,control,750,0,3
O000396,2026-01-23,S0007285,C03871,Bengaluru,Women Ethnic,Paid Search,control,2082,15,2
O000397,2026-01-23,S0007295,C03324,Bengaluru,Beauty,Paid Search,control,1239,30,6
O000398,2026-01-23,S0007301,C02018,Hyderabad,Women Ethnic,Paid Search,free_shipping_nudge,2505,25,5
O000399,2026-01-23,S0007311,C03820,Delhi NCR,Men Casual,Influencer,free_shipping_nudge,1996,15,5
O000400,2026-01-23,S0007326,C00852,Jaipur,Beauty,Organic,free_shipping_nudge,579,10,6
O000401,2026-01-23,S0007336,C03377,Delhi NCR,Men Casual,Paid Search,control,2030,15,4
O000402,2026-01-23,S0007365,C03999,Pune,Women Ethnic,Organic,control,1988,10,4
O000403,2026-01-23,S0007381,C00844,Delhi NCR,Footwear,Paid Search,free_shipping_nudge,2658,15,6
O000404,2026-01-23,S0007387,C00903,Hyderabad,Men Casual,Organic,control,1740,20,2
O000405,2026-01-24,S0007439,C03730,Bengaluru,Kids,Organic,free_shipping_nudge,1740,30,2
O000406,2026-01-24,S0007456,C00890,Delhi NCR,Footwear,Organic,control,2542,5,3
O000407,2026-01-24,S0007465,C00863,Pune,Men Casual,Organic,control,1419,5,1
O000408,2026-01-24,S0007482,C02848,Pune,Kids,Organic,free_shipping_nudge,1230,0,2
O000409,2026-01-24,S0007502,C04050,Bengaluru,Kids,Organic,control,1178,10,2
O000410,2026-01-24,S0007517,C02886,Mumbai,Footwear,Paid Search,control,2185,10,2
O000411,2026-01-24,S0007527,C04374,Bengaluru,Beauty,Organic,control,1187,10,5
O000412,2026-01-24,S0007536,C01367,Pune,Kids,Organic,free_shipping_nudge,1129,20,1
O000413,2026-01-24,S0007540,C04917,Mumbai,Kids,Organic,free_shipping_nudge,2095,30,6
O000414,2026-01-24,S0007545,C02385,Jaipur,Beauty,Organic,free_shipping_nudge,1030,30,5
O000415,2026-01-24,S0007549,C01075,Lucknow,Footwear,Paid Search,free_shipping_nudge,2731,5,6
O000416,2026-01-24,S0007564,C04541,Hyderabad,Beauty,Organic,free_shipping_nudge,675,15,4
O000417,2026-01-24,S0007575,C04894,Delhi NCR,Women Ethnic,Organic,free_shipping_nudge,2111,5,6
O000418,2026-01-24,S0007614,C04290,Hyderabad,Beauty,Organic,control,561,20,6
O000419,2026-01-24,S0007622,C02490,Jaipur,Women Ethnic,Paid Search,free_shipping_nudge,2159,5,4
O000420,2026-01-24,S0007626,C01029,Hyderabad,Men Casual,Paid Search,free_shipping_nudge,1806,25,6
O000421,2026-01-24,S0007644,C01124,Hyderabad,Women Ethnic,Push,free_shipping_nudge,2362,20,6
O000422,2026-01-24,S0007669,C02782,Delhi NCR,Kids,Influencer,free_shipping_nudge,1015,0,4
O000423,2026-01-24,S0007677,C01123,Bengaluru,Beauty,Influencer,free_shipping_nudge,839,10,2
O000424,2026-01-24,S0007685,C04804,Mumbai,Beauty,Push,control,910,0,1
O000425,2026-01-24,S0007691,C02048,Lucknow,Beauty,Affiliate,control,724,25,4
O000426,2026-01-24,S0007707,C01080,Hyderabad,Women Ethnic,Paid Search,control,1469,25,3
O000427,2026-01-24,S0007715,C00339,Lucknow,Men Casual,Push,free_shipping_nudge,1043,10,3
O000428,2026-01-24,S0007723,C03750,Delhi NCR,Beauty,Paid Search,control,977,10,4
O000429,2026-01-25,S0007728,C00854,Delhi NCR,Footwear,Influencer,control,2352,0,1
O000430,2026-01-25,S0007733,C01721,Jaipur,Beauty,Influencer,control,687,0,5
O000431,2026-01-25,S0007742,C01605,Mumbai,Beauty,Organic,free_shipping_nudge,612,15,6
O000432,2026-01-25,S0007776,C02415,Indore,Beauty,Affiliate,free_shipping_nudge,971,10,6
O000433,2026-01-25,S0007778,C01727,Hyderabad,Women Ethnic,Paid Search,free_shipping_nudge,2721,15,3
O000434,2026-01-25,S0007791,C04099,Mumbai,Men Casual,Paid Search,free_shipping_nudge,2937,5,6
O000435,2026-01-25,S0007795,C04547,Mumbai,Women Ethnic,Push,control,2380,0,5
O000436,2026-01-25,S0007796,C00204,Hyderabad,Men Casual,Influencer,free_shipping_nudge,1170,25,6
O000437,2026-01-25,S0007797,C04324,Bengaluru,Women Ethnic,Influencer,control,540,5,3
O000438,2026-01-25,S0007880,C01654,Mumbai,Men Casual,Organic,control,920,5,1
O000439,2026-01-25,S0007896,C03641,Bengaluru,Men Casual,Paid Search,control,1762,10,1
O000440,2026-01-25,S0007908,C02469,Bengaluru,Beauty,Organic,free_shipping_nudge,1321,10,4
O000441,2026-01-25,S0007994,C03762,Bengaluru,Women Ethnic,Paid Search,free_shipping_nudge,2294,0,3
O000442,2026-01-25,S0008024,C02567,Bengaluru,Beauty,Paid Search,control,523,0,1
O000443,2026-01-25,S0008026,C00070,Hyderabad,Beauty,Paid Search,control,853,5,5
O000444,2026-01-26,S0008106,C01931,Pune,Beauty,Organic,free_shipping_nudge,783,0,4
O000445,2026-01-26,S0008121,C01549,Mumbai,Men Casual,Push,free_shipping_nudge,709,5,6
O000446,2026-01-26,S0008122,C00427,Mumbai,Kids,Organic,control,905,15,2
O000447,2026-01-26,S0008143,C01905,Hyderabad,Men Casual,Organic,control,1786,20,2
O000448,2026-01-26,S0008151,C04343,Mumbai,Kids,Paid Search,free_shipping_nudge,1240,15,4
O000449,2026-01-26,S0008154,C04944,Pune,Men Casual,Organic,free_shipping_nudge,2654,5,3
O000450,2026-01-26,S0008191,C02759,Indore,Women Ethnic,Influencer,control,1553,0,1
O000451,2026-01-26,S0008219,C04981,Mumbai,Women Ethnic,Push,free_shipping_nudge,2014,10,4
O000452,2026-01-26,S0008235,C00776,Delhi NCR,Men Casual,Affiliate,control,2111,30,5
O000453,2026-01-26,S0008260,C04021,Delhi NCR,Women Ethnic,Organic,control,774,20,4
O000454,2026-01-26,S0008262,C01534,Bengaluru,Women Ethnic,Push,free_shipping_nudge,1983,10,3
O000455,2026-01-26,S0008273,C00193,Delhi NCR,Women Ethnic,Push,control,1302,10,1
O000456,2026-01-26,S0008293,C03078,Mumbai,Women Ethnic,Organic,control,2556,30,3
O000457,2026-01-26,S0008302,C03929,Mumbai,Footwear,Push,free_shipping_nudge,1005,30,2
O000458,2026-01-26,S0008303,C04479,Pune,Women Ethnic,Organic,control,2056,30,6
O000459,2026-01-26,S0008305,C00280,Bengaluru,Kids,Influencer,free_shipping_nudge,519,10,4
O000460,2026-01-26,S0008312,C03380,Mumbai,Beauty,Push,free_shipping_nudge,814,0,2
O000461,2026-01-27,S0008362,C00113,Hyderabad,Beauty,Influencer,control,840,30,2
O000462,2026-01-27,S0008368,C01205,Jaipur,Men Casual,Organic,free_shipping_nudge,1438,10,4
O000463,2026-01-27,S0008371,C00483,Pune,Women Ethnic,Push,free_shipping_nudge,1918,5,4
O000464,2026-01-27,S0008382,C05163,Lucknow,Men Casual,Affiliate,control,2132,10,4
O000465,2026-01-27,S0008398,C02025,Mumbai,Women Ethnic,Influencer,free_shipping_nudge,1878,25,3
O000466,2026-01-27,S0008420,C01721,Jaipur,Women Ethnic,Push,free_shipping_nudge,1725,5,2
O000467,2026-01-27,S0008459,C03535,Bengaluru,Women Ethnic,Paid Search,control,2352,10,5
O000468,2026-01-27,S0008479,C02720,Bengaluru,Beauty,Influencer,free_shipping_nudge,1425,15,1
O000469,2026-01-27,S0008495,C02955,Delhi NCR,Kids,Affiliate,free_shipping_nudge,932,10,4
O000470,2026-01-27,S0008503,C04166,Lucknow,Kids,Push,control,1477,25,2
O000471,2026-01-27,S0008504,C03563,Lucknow,Men Casual,Paid Search,control,1247,10,2
O000472,2026-01-27,S0008517,C00446,Bengaluru,Footwear,Push,free_shipping_nudge,1810,5,1
O000473,2026-01-27,S0008525,C00975,Hyderabad,Kids,Affiliate,control,1895,30,3
O000474,2026-01-27,S0008533,C01036,Bengaluru,Footwear,Influencer,control,2279,5,3
O000475,2026-01-27,S0008614,C01501,Jaipur,Men Casual,Paid Search,control,1879,25,4
O000476,2026-01-27,S0008636,C03332,Delhi NCR,Beauty,Affiliate,control,824,20,2
O000477,2026-01-27,S0008640,C00290,Hyderabad,Beauty,Push,free_shipping_nudge,846,0,3
O000478,2026-01-27,S0008641,C02953,Hyderabad,Women Ethnic,Paid Search,free_shipping_nudge,1419,5,2
O000479,2026-01-27,S0008654,C04657,Delhi NCR,Footwear,Organic,free_shipping_nudge,2848,15,6
O000480,2026-01-27,S0008666,C03947,Jaipur,Footwear,Organic,control,1642,15,6
O000481,2026-01-27,S0008677,C01849,Pune,Women Ethnic,Push,control,3290,10,5
O000482,2026-01-27,S0008697,C00634,Indore,Kids,Organic,free_shipping_nudge,1004,20,4
O000483,2026-01-28,S0008711,C01216,Mumbai,Men Casual,Affiliate,control,1302,30,5
O000484,2026-01-28,S0008724,C03073,Bengaluru,Women Ethnic,Influencer,control,2158,0,1
O000485,2026-01-28,S0008758,C00346,Pune,Men Casual,Push,control,1741,0,2
O000486,2026-01-28,S0008760,C01553,Pune,Footwear,Organic,free_shipping_nudge,2616,0,5
O000487,2026-01-28,S0008791,C00498,Jaipur,Beauty,Organic,free_shipping_nudge,1402,30,3
O000488,2026-01-28,S0008795,C03418,Jaipur,Kids,Influencer,free_shipping_nudge,1019,15,4
O000489,2026-01-28,S0008815,C00198,Delhi NCR,Men Casual,Push,control,1445,20,2
O000490,2026-01-28,S0008819,C02978,Indore,Women Ethnic,Paid Search,control,874,15,3
O000491,2026-01-28,S0008831,C03732,Bengaluru,Women Ethnic,Push,free_shipping_nudge,2691,30,3
O000492,2026-01-28,S0008845,C00384,Indore,Men Casual,Paid Search,control,2155,5,4
O000493,2026-01-28,S0008854,C04494,Indore,Footwear,Push,control,3305,15,5
O000494,2026-01-28,S0008856,C01577,Jaipur,Women Ethnic,Organic,control,1775,15,4
O000495,2026-01-28,S0008883,C02483,Hyderabad,Men Casual,Affiliate,free_shipping_nudge,834,30,5
O000496,2026-01-28,S0008885,C00591,Bengaluru,Men Casual,Push,free_shipping_nudge,1023,20,4
O000497,2026-01-28,S0008905,C03061,Pune,Beauty,Organic,control,987,30,4
O000498,2026-01-28,S0008934,C02117,Pune,Women Ethnic,Organic,control,2430,20,4
O000499,2026-01-28,S0008961,C00727,Bengaluru,Women Ethnic,Push,control,875,30,2
O000500,2026-01-28,S0008977,C04377,Bengaluru,Men Casual,Influencer,free_shipping_nudge,1278,0,2
O000501,2026-01-28,S0008979,C01096,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,2065,20,3
O000502,2026-01-29,S0009022,C00959,Bengaluru,Kids,Influencer,control,1757,0,5
O000503,2026-01-29,S0009045,C02966,Hyderabad,Women Ethnic,Push,control,1226,20,2
O000504,2026-01-29,S0009062,C04265,Lucknow,Men Casual,Push,control,2420,20,1
O000505,2026-01-29,S0009105,C03110,Delhi NCR,Beauty,Organic,control,1465,0,3
O000506,2026-01-29,S0009111,C01465,Jaipur,Men Casual,Paid Search,free_shipping_nudge,1508,10,1
O000507,2026-01-29,S0009119,C01544,Indore,Footwear,Paid Search,control,2945,20,5
O000508,2026-01-29,S0009128,C03051,Jaipur,Kids,Organic,control,1213,10,3
O000509,2026-01-29,S0009152,C00141,Delhi NCR,Women Ethnic,Paid Search,control,2265,15,3
O000510,2026-01-29,S0009200,C04261,Delhi NCR,Footwear,Influencer,free_shipping_nudge,2378,0,6
O000511,2026-01-29,S0009209,C03110,Delhi NCR,Beauty,Paid Search,free_shipping_nudge,950,10,5
O000512,2026-01-29,S0009211,C00508,Hyderabad,Beauty,Organic,free_shipping_nudge,721,0,6
O000513,2026-01-29,S0009218,C04504,Delhi NCR,Kids,Organic,control,1186,10,6
O000514,2026-01-29,S0009236,C01574,Indore,Footwear,Organic,free_shipping_nudge,1637,5,3
O000515,2026-01-29,S0009266,C03495,Indore,Footwear,Organic,free_shipping_nudge,2218,30,6
O000516,2026-01-29,S0009292,C02922,Mumbai,Beauty,Organic,free_shipping_nudge,1102,5,1
O000517,2026-01-29,S0009294,C02841,Bengaluru,Beauty,Affiliate,free_shipping_nudge,641,15,1
O000518,2026-01-29,S0009296,C02275,Mumbai,Kids,Affiliate,control,1623,10,6
O000519,2026-01-30,S0009318,C00568,Bengaluru,Men Casual,Paid Search,control,2104,15,4
O000520,2026-01-30,S0009363,C01388,Jaipur,Kids,Influencer,free_shipping_nudge,938,10,4
