customer_id,acquired_date,city,segment
C02656,2026-02-23,Hyderabad,High Value
C02657,2026-03-23,Lucknow,Loyal
C02658,2026-06-12,Delhi NCR,Occasional
C02659,2026-04-26,Delhi NCR,Occasional
C02660,2026-03-24,Delhi NCR,Occasional
C02661,2026-06-03,Delhi NCR,Loyal
C02662,2026-02-04,Hyderabad,New
C02663,2026-05-02,Bengaluru,New
C02664,2026-02-14,Mumbai,Loyal
C02665,2026-05-06,Jaipur,Occasional
C02666,2026-06-16,Hyderabad,Occasional
C02667,2026-06-21,Mumbai,New
C02668,2026-04-07,Jaipur,New
C02669,2026-02-15,Jaipur,Loyal
C02670,2026-01-03,Bengaluru,New
C02671,2026-02-19,Mumbai,New
C02672,2026-01-06,Pune,Occasional
C02673,2026-04-02,Delhi NCR,Loyal
C02674,2026-06-10,Delhi NCR,Occasional
C02675,2026-03-01,Indore,High Value
C02676,2026-01-10,Delhi NCR,Loyal
C02677,2026-06-05,Delhi NCR,New
C02678,2026-06-13,Mumbai,Loyal
C02679,2026-05-26,Mumbai,New
C02680,2026-02-19,Hyderabad,Occasional
C02681,2026-06-24,Hyderabad,New
C02682,2026-05-31,Bengaluru,New
C02683,2026-03-08,Indore,Loyal
C02684,2026-05-14,Pune,New
C02685,2026-06-23,Bengaluru,High Value
C02686,2026-06-23,Hyderabad,New
C02687,2026-05-24,Lucknow,New
C02688,2026-04-20,Hyderabad,Loyal
C02689,2026-01-14,Lucknow,New
C02690,2026-04-15,Delhi NCR,Occasional
C02691,2026-04-30,Mumbai,Occasional
C02692,2026-01-12,Lucknow,New
C02693,2026-03-13,Lucknow,Occasional
C02694,2026-03-22,Bengaluru,New
C02695,2026-01-21,Lucknow,Loyal
C02696,2026-02-27,Indore,Occasional
C02697,2026-01-20,Lucknow,New
C02698,2026-03-26,Delhi NCR,Occasional
C02699,2026-01-25,Bengaluru,Occasional
C02700,2026-01-07,Hyderabad,Occasional
C02701,2026-03-27,Lucknow,New
C02702,2026-05-02,Delhi NCR,New
C02703,2026-01-14,Jaipur,Occasional
C02704,2026-03-02,Indore,Loyal
C02705,2026-06-08,Mumbai,New
C02706,2026-04-25,Hyderabad,New
C02707,2026-01-16,Lucknow,New
C02708,2026-06-27,Bengaluru,New
C02709,2026-04-24,Bengaluru,Occasional
C02710,2026-04-21,Bengaluru,Occasional
C02711,2026-05-24,Bengaluru,Loyal
C02712,2026-04-13,Bengaluru,Occasional
C02713,2026-03-01,Lucknow,Loyal
C02714,2026-06-09,Bengaluru,New
C02715,2026-04-20,Lucknow,Occasional
C02716,2026-03-28,Hyderabad,Occasional
C02717,2026-01-07,Mumbai,New
C02718,2026-02-19,Bengaluru,New
C02719,2026-01-18,Hyderabad,Loyal
C02720,2026-05-27,Bengaluru,Occasional
C02721,2026-04-01,Mumbai,Occasional
C02722,2026-04-24,Bengaluru,New
C02723,2026-01-12,Bengaluru,New
C02724,2026-04-22,Mumbai,Occasional
C02725,2026-04-02,Delhi NCR,Loyal
C02726,2026-02-07,Bengaluru,New
C02727,2026-03-29,Delhi NCR,High Value
C02728,2026-05-13,Hyderabad,Occasional
C02729,2026-01-15,Delhi NCR,Loyal
C02730,2026-05-24,Lucknow,Occasional
C02731,2026-02-20,Indore,Occasional
C02732,2026-02-21,Jaipur,New
C02733,2026-06-20,Mumbai,Occasional
C02734,2026-04-30,Hyderabad,New
C02735,2026-05-29,Hyderabad,New
C02736,2026-03-18,Mumbai,New
C02737,2026-04-27,Lucknow,Loyal
C02738,2026-05-07,Delhi NCR,New
C02739,2026-02-27,Pune,Occasional
C02740,2026-02-24,Delhi NCR,Occasional
C02741,2026-03-26,Jaipur,New
C02742,2026-04-13,Bengaluru,High Value
C02743,2026-04-03,Bengaluru,New
C02744,2026-05-23,Bengaluru,New
C02745,2026-02-19,Hyderabad,Loyal
C02746,2026-04-03,Bengaluru,New
C02747,2026-02-20,Delhi NCR,New
C02748,2026-03-09,Pune,New
C02749,2026-05-22,Delhi NCR,New
C02750,2026-02-15,Lucknow,Loyal
C02751,2026-01-06,Jaipur,New
C02752,2026-06-17,Jaipur,New
C02753,2026-02-23,Delhi NCR,New
C02754,2026-04-06,Pune,Loyal
C02755,2026-06-09,Lucknow,Loyal
C02756,2026-01-17,Bengaluru,Loyal
C02757,2026-02-03,Jaipur,New
C02758,2026-04-07,Pune,New
C02759,2026-04-20,Indore,New
C02760,2026-01-12,Jaipur,Occasional
C02761,2026-05-18,Delhi NCR,New
C02762,2026-03-05,Bengaluru,Loyal
C02763,2026-02-02,Lucknow,High Value
C02764,2026-05-06,Delhi NCR,New
C02765,2026-05-01,Jaipur,Occasional
C02766,2026-02-12,Mumbai,Occasional
C02767,2026-06-15,Pune,New
C02768,2026-05-13,Mumbai,New
C02769,2026-04-06,Mumbai,Occasional
C02770,2026-05-07,Mumbai,Occasional
C02771,2026-06-13,Indore,Occasional
C02772,2026-01-10,Delhi NCR,Loyal
C02773,2026-04-26,Lucknow,New
C02774,2026-03-20,Mumbai,New
C02775,2026-02-10,Indore,New
C02776,2026-05-21,Bengaluru,Occasional
C02777,2026-03-17,Mumbai,New
C02778,2026-05-30,Bengaluru,Occasional
C02779,2026-03-28,Mumbai,Occasional
C02780,2026-04-15,Delhi NCR,Occasional
C02781,2026-03-11,Mumbai,New
C02782,2026-03-01,Delhi NCR,New
C02783,2026-01-22,Delhi NCR,Occasional
C02784,2026-05-20,Hyderabad,Loyal
C02785,2026-02-28,Bengaluru,New
C02786,2026-01-10,Hyderabad,New
C02787,2026-06-22,Delhi NCR,New
C02788,2026-06-24,Lucknow,New
C02789,2026-06-04,Indore,High Value
C02790,2026-05-20,Lucknow,New
C02791,2026-03-18,Delhi NCR,New
C02792,2026-04-14,Indore,Loyal
C02793,2026-06-17,Bengaluru,Occasional
C02794,2026-02-08,Lucknow,New
C02795,2026-02-23,Mumbai,Occasional
C02796,2026-05-22,Pune,Occasional
C02797,2026-04-29,Delhi NCR,New
C02798,2026-02-18,Mumbai,Loyal
C02799,2026-04-17,Delhi NCR,Occasional
C02800,2026-05-23,Bengaluru,New
C02801,2026-02-02,Delhi NCR,Occasional
C02802,2026-05-08,Jaipur,Loyal
C02803,2026-03-28,Delhi NCR,Occasional
C02804,2026-04-14,Jaipur,Occasional
C02805,2026-03-18,Delhi NCR,New
C02806,2026-01-09,Indore,New
C02807,2026-03-26,Hyderabad,Loyal
C02808,2026-06-05,Hyderabad,New
C02809,2026-04-08,Delhi NCR,New
C02810,2026-05-17,Mumbai,Occasional
C02811,2026-03-26,Hyderabad,Occasional
C02812,2026-03-19,Bengaluru,New
C02813,2026-05-22,Bengaluru,Loyal
C02814,2026-06-04,Mumbai,New
C02815,2026-01-18,Lucknow,New
C02816,2026-02-22,Delhi NCR,Occasional
C02817,2026-01-18,Mumbai,New
C02818,2026-01-03,Bengaluru,Loyal
C02819,2026-04-16,Mumbai,High Value
C02820,2026-02-03,Hyderabad,Occasional
C02821,2026-01-18,Mumbai,Loyal
C02822,2026-02-22,Bengaluru,New
C02823,2026-04-21,Jaipur,Occasional
C02824,2026-02-10,Hyderabad,Loyal
C02825,2026-05-31,Delhi NCR,Occasional
C02826,2026-04-28,Delhi NCR,New
C02827,2026-02-06,Mumbai,Loyal
C02828,2026-06-04,Jaipur,Occasional
C02829,2026-05-26,Lucknow,Occasional
C02830,2026-05-28,Bengaluru,New
C02831,2026-06-15,Lucknow,Occasional
C02832,2026-06-29,Lucknow,Loyal
C02833,2026-04-11,Hyderabad,Loyal
C02834,2026-02-14,Mumbai,New
C02835,2026-06-08,Pune,Occasional
C02836,2026-06-18,Bengaluru,Occasional
C02837,2026-04-11,Pune,New
C02838,2026-02-10,Delhi NCR,Occasional
C02839,2026-03-16,Pune,New
C02840,2026-02-25,Lucknow,New
C02841,2026-05-22,Bengaluru,New
C02842,2026-01-27,Mumbai,Loyal
C02843,2026-04-15,Mumbai,New
C02844,2026-05-10,Bengaluru,New
C02845,2026-06-13,Pune,Occasional
C02846,2026-04-08,Delhi NCR,New
C02847,2026-02-19,Mumbai,New
C02848,2026-01-30,Pune,New
C02849,2026-06-21,Pune,Occasional
C02850,2026-01-18,Bengaluru,Occasional
C02851,2026-04-23,Bengaluru,Loyal
C02852,2026-02-11,Bengaluru,New
C02853,2026-01-26,Bengaluru,New
C02854,2026-04-11,Bengaluru,Occasional
C02855,2026-01-03,Pune,New
C02856,2026-04-02,Bengaluru,Occasional
C02857,2026-06-22,Hyderabad,Occasional
C02858,2026-01-13,Jaipur,Loyal
C02859,2026-06-14,Pune,Occasional
C02860,2026-01-27,Mumbai,New
C02861,2026-01-14,Hyderabad,New
C02862,2026-04-07,Jaipur,Loyal
C02863,2026-04-06,Lucknow,New
C02864,2026-01-05,Mumbai,High Value
C02865,2026-03-28,Jaipur,Occasional
C02866,2026-01-17,Delhi NCR,Loyal
C02867,2026-06-20,Bengaluru,New
C02868,2026-04-17,Mumbai,Loyal
C02869,2026-03-24,Hyderabad,New
C02870,2026-02-23,Indore,New
C02871,2026-04-20,Bengaluru,New
C02872,2026-04-02,Delhi NCR,New
C02873,2026-06-17,Delhi NCR,New
C02874,2026-04-28,Delhi NCR,Occasional
C02875,2026-03-13,Hyderabad,New
C02876,2026-01-18,Lucknow,New
C02877,2026-06-03,Mumbai,High Value
C02878,2026-05-18,Jaipur,Loyal
C02879,2026-05-26,Bengaluru,High Value
C02880,2026-06-03,Delhi NCR,Occasional
C02881,2026-04-10,Pune,High Value
C02882,2026-06-27,Bengaluru,New
C02883,2026-06-26,Delhi NCR,Loyal
C02884,2026-05-04,Bengaluru,New
C02885,2026-05-30,Mumbai,Occasional
C02886,2026-03-01,Mumbai,Occasional
C02887,2026-01-04,Delhi NCR,Occasional
C02888,2026-02-01,Delhi NCR,Occasional
C02889,2026-03-04,Hyderabad,New
C02890,2026-04-06,Mumbai,New
C02891,2026-04-07,Delhi NCR,New
C02892,2026-06-03,Indore,Occasional
C02893,2026-03-26,Bengaluru,New
C02894,2026-01-11,Mumbai,High Value
C02895,2026-06-15,Jaipur,Occasional
C02896,2026-02-28,Lucknow,New
C02897,2026-03-04,Delhi NCR,New
C02898,2026-06-20,Indore,Loyal
C02899,2026-06-28,Pune,Occasional
C02900,2026-04-08,Mumbai,New
C02901,2026-06-11,Bengaluru,Loyal
C02902,2026-01-18,Indore,New
C02903,2026-02-06,Indore,New
C02904,2026-02-14,Hyderabad,Loyal
C02905,2026-02-22,Delhi NCR,New
C02906,2026-04-30,Delhi NCR,Occasional
C02907,2026-03-04,Mumbai,Occasional
C02908,2026-03-19,Delhi NCR,Occasional
C02909,2026-06-12,Delhi NCR,Loyal
C02910,2026-05-04,Bengaluru,High Value
C02911,2026-04-12,Mumbai,Occasional
C02912,2026-04-19,Mumbai,Occasional
C02913,2026-02-09,Jaipur,Loyal
C02914,2026-01-06,Jaipur,Occasional
C02915,2026-01-22,Pune,Loyal
C02916,2026-06-02,Hyderabad,Occasional
C02917,2026-02-14,Delhi NCR,Occasional
C02918,2026-04-27,Delhi NCR,Occasional
C02919,2026-05-04,Bengaluru,New
C02920,2026-05-01,Delhi NCR,Loyal
C02921,2026-01-02,Bengaluru,Occasional
C02922,2026-04-06,Mumbai,Loyal
C02923,2026-04-12,Indore,New
C02924,2026-05-06,Delhi NCR,High Value
C02925,2026-01-19,Mumbai,New
C02926,2026-02-01,Mumbai,Occasional
C02927,2026-02-19,Jaipur,High Value
C02928,2026-03-31,Mumbai,Occasional
C02929,2026-06-26,Delhi NCR,New
C02930,2026-04-09,Indore,Occasional
C02931,2026-03-04,Mumbai,Loyal
C02932,2026-04-03,Hyderabad,Occasional
C02933,2026-06-28,Pune,New
C02934,2026-06-04,Mumbai,Occasional
C02935,2026-03-07,Delhi NCR,Occasional
C02936,2026-06-19,Lucknow,New
C02937,2026-01-24,Hyderabad,Loyal
C02938,2026-04-12,Pune,High Value
C02939,2026-01-21,Mumbai,New
C02940,2026-04-19,Bengaluru,Occasional
C02941,2026-06-27,Delhi NCR,High Value
C02942,2026-06-18,Lucknow,Occasional
C02943,2026-04-16,Pune,Loyal
C02944,2026-01-23,Bengaluru,Occasional
C02945,2026-03-30,Jaipur,New
C02946,2026-02-23,Indore,New
C02947,2026-03-20,Bengaluru,New
C02948,2026-05-06,Bengaluru,New
C02949,2026-06-28,Mumbai,New
C02950,2026-03-15,Pune,New
C02951,2026-04-06,Bengaluru,New
C02952,2026-05-05,Bengaluru,Loyal
C02953,2026-04-26,Hyderabad,New
C02954,2026-02-21,Bengaluru,New
C02955,2026-02-19,Delhi NCR,Loyal
C02956,2026-04-15,Mumbai,Loyal
C02957,2026-01-28,Lucknow,New
C02958,2026-03-17,Bengaluru,New
C02959,2026-01-17,Delhi NCR,Occasional
C02960,2026-05-03,Mumbai,Occasional
C02961,2026-01-03,Bengaluru,Occasional
C02962,2026-01-02,Pune,Loyal
C02963,2026-01-11,Bengaluru,Occasional
C02964,2026-01-02,Mumbai,Occasional
C02965,2026-03-10,Indore,Occasional
C02966,2026-03-28,Hyderabad,New
C02967,2026-06-24,Lucknow,High Value
C02968,2026-03-03,Indore,Occasional
C02969,2026-04-07,Hyderabad,High Value
C02970,2026-03-26,Jaipur,New
C02971,2026-06-28,Mumbai,Loyal
C02972,2026-02-05,Bengaluru,New
C02973,2026-05-16,Delhi NCR,Occasional
C02974,2026-03-05,Delhi NCR,Occasional
C02975,2026-06-18,Lucknow,Occasional
C02976,2026-06-19,Bengaluru,High Value
C02977,2026-03-24,Bengaluru,New
C02978,2026-01-12,Indore,Occasional
C02979,2026-06-23,Mumbai,Occasional
C02980,2026-04-13,Pune,Loyal
C02981,2026-03-31,Mumbai,Loyal
C02982,2026-05-02,Indore,Loyal
C02983,2026-01-26,Pune,New
C02984,2026-02-19,Pune,Loyal
C02985,2026-05-27,Jaipur,Occasional
C02986,2026-01-09,Bengaluru,Loyal
C02987,2026-03-19,Jaipur,High Value
C02988,2026-04-30,Bengaluru,Occasional
C02989,2026-01-30,Mumbai,Occasional
C02990,2026-03-04,Delhi NCR,Occasional
C02991,2026-06-18,Pune,New
C02992,2026-01-08,Bengaluru,Loyal
C02993,2026-04-09,Jaipur,New
C02994,2026-03-07,Pune,High Value
C02995,2026-06-21,Bengaluru,New
C02996,2026-05-17,Hyderabad,Occasional
C02997,2026-06-27,Delhi NCR,New
C02998,2026-05-28,Jaipur,Occasional
C02999,2026-06-14,Delhi NCR,Loyal
C03000,2026-04-08,Hyderabad,Loyal
C03001,2026-04-22,Jaipur,New
C03002,2026-01-30,Delhi NCR,New
C03003,2026-03-29,Pune,Loyal
C03004,2026-01-30,Hyderabad,New
C03005,2026-03-22,Indore,Occasional
C03006,2026-01-01,Delhi NCR,Occasional
C03007,2026-02-18,Lucknow,High Value
C03008,2026-03-23,Jaipur,Loyal
C03009,2026-02-02,Mumbai,Occasional
C03010,2026-02-26,Bengaluru,New
C03011,2026-04-28,Delhi NCR,Loyal
C03012,2026-03-17,Jaipur,Occasional
C03013,2026-04-27,Bengaluru,New
C03014,2026-06-20,Lucknow,Loyal
C03015,2026-01-09,Hyderabad,New
C03016,2026-06-26,Bengaluru,High Value
C03017,2026-05-27,Mumbai,Loyal
C03018,2026-05-07,Delhi NCR,High Value
C03019,2026-01-16,Indore,New
C03020,2026-02-23,Lucknow,Loyal
C03021,2026-02-27,Pune,New
C03022,2026-02-15,Lucknow,Occasional
C03023,2026-03-18,Indore,Occasional
C03024,2026-02-10,Indore,Occasional
C03025,2026-03-28,Mumbai,Occasional
C03026,2026-03-31,Pune,New
C03027,2026-05-16,Pune,New
C03028,2026-02-19,Pune,Occasional
C03029,2026-01-25,Bengaluru,Occasional
C03030,2026-05-29,Lucknow,New
C03031,2026-03-19,Mumbai,New
C03032,2026-02-05,Mumbai,Occasional
C03033,2026-02-07,Delhi NCR,Loyal
C03034,2026-02-20,Pune,New
C03035,2026-05-28,Bengaluru,Loyal
C03036,2026-02-07,Mumbai,High Value
C03037,2026-06-23,Lucknow,Loyal
C03038,2026-01-25,Delhi NCR,Occasional
C03039,2026-01-14,Bengaluru,Occasional
C03040,2026-03-28,Hyderabad,High Value
C03041,2026-06-10,Pune,New
C03042,2026-01-31,Delhi NCR,Occasional
C03043,2026-06-26,Hyderabad,New
C03044,2026-04-07,Jaipur,High Value
C03045,2026-06-21,Hyderabad,Loyal
C03046,2026-06-16,Mumbai,Occasional
C03047,2026-04-24,Delhi NCR,New
C03048,2026-01-22,Bengaluru,Occasional
C03049,2026-05-11,Delhi NCR,Occasional
C03050,2026-05-27,Mumbai,Occasional
C03051,2026-01-25,Jaipur,New
C03052,2026-05-04,Indore,Occasional
C03053,2026-03-18,Hyderabad,New
C03054,2026-01-17,Pune,Loyal
C03055,2026-05-18,Bengaluru,Loyal
C03056,2026-01-06,Mumbai,Loyal
C03057,2026-05-16,Mumbai,Occasional
C03058,2026-05-30,Hyderabad,Loyal
C03059,2026-06-16,Bengaluru,Occasional
C03060,2026-06-18,Lucknow,New
C03061,2026-06-03,Pune,New
C03062,2026-04-25,Jaipur,New
C03063,2026-02-02,Hyderabad,Occasional
C03064,2026-01-23,Hyderabad,Loyal
C03065,2026-01-09,Bengaluru,New
C03066,2026-03-18,Delhi NCR,Occasional
C03067,2026-04-19,Indore,Occasional
C03068,2026-03-05,Delhi NCR,Loyal
C03069,2026-05-13,Lucknow,New
C03070,2026-05-17,Mumbai,Occasional
C03071,2026-06-27,Delhi NCR,Loyal
C03072,2026-04-01,Hyderabad,Occasional
C03073,2026-06-26,Bengaluru,Loyal
C03074,2026-03-02,Bengaluru,New
C03075,2026-02-25,Indore,Occasional
C03076,2026-02-25,Hyderabad,New
C03077,2026-06-09,Mumbai,Occasional
C03078,2026-03-08,Mumbai,Loyal
C03079,2026-04-13,Mumbai,Loyal
C03080,2026-06-23,Mumbai,Occasional
C03081,2026-05-18,Delhi NCR,Occasional
C03082,2026-03-10,Indore,Occasional
C03083,2026-02-19,Pune,Occasional
C03084,2026-06-15,Jaipur,Occasional
C03085,2026-04-18,Jaipur,New
C03086,2026-04-22,Mumbai,High Value
C03087,2026-03-05,Bengaluru,New
C03088,2026-01-29,Pune,New
C03089,2026-03-26,Hyderabad,New
C03090,2026-03-27,Jaipur,New
C03091,2026-02-27,Delhi NCR,New
C03092,2026-02-26,Mumbai,New
C03093,2026-02-01,Bengaluru,Occasional
C03094,2026-03-20,Hyderabad,Loyal
C03095,2026-01-25,Mumbai,Occasional
C03096,2026-03-14,Hyderabad,Occasional
C03097,2026-01-13,Bengaluru,Loyal
C03098,2026-04-10,Bengaluru,Loyal
C03099,2026-06-23,Indore,Occasional
C03100,2026-06-02,Lucknow,New
C03101,2026-06-01,Bengaluru,New
C03102,2026-05-12,Pune,Occasional
C03103,2026-02-06,Mumbai,Occasional
C03104,2026-01-14,Lucknow,Occasional
C03105,2026-04-05,Pune,New
C03106,2026-06-05,Mumbai,Occasional
C03107,2026-04-23,Indore,Loyal
C03108,2026-05-09,Delhi NCR,High Value
C03109,2026-05-14,Indore,Loyal
C03110,2026-02-28,Delhi NCR,Loyal
C03111,2026-03-20,Mumbai,New
C03112,2026-01-24,Hyderabad,New
C03113,2026-03-03,Indore,New
C03114,2026-01-15,Bengaluru,New
C03115,2026-05-07,Jaipur,New
C03116,2026-04-19,Pune,Loyal
C03117,2026-02-04,Mumbai,Occasional
C03118,2026-06-23,Lucknow,Occasional
C03119,2026-04-14,Bengaluru,New
C03120,2026-01-02,Pune,Occasional
C03121,2026-03-30,Delhi NCR,Occasional
C03122,2026-05-16,Pune,New
C03123,2026-04-25,Indore,Occasional
C03124,2026-05-15,Lucknow,New
C03125,2026-04-04,Jaipur,Occasional
C03126,2026-01-14,Mumbai,New
C03127,2026-04-06,Indore,New
C03128,2026-06-23,Delhi NCR,Occasional
C03129,2026-01-31,Delhi NCR,Occasional
C03130,2026-03-09,Delhi NCR,Occasional
C03131,2026-05-26,Mumbai,Loyal
C03132,2026-06-14,Mumbai,Loyal
C03133,2026-04-29,Lucknow,Loyal
C03134,2026-01-15,Delhi NCR,Occasional
C03135,2026-03-26,Delhi NCR,New
C03136,2026-03-31,Lucknow,New
C03137,2026-04-01,Bengaluru,Occasional
C03138,2026-02-20,Bengaluru,Occasional
C03139,2026-02-09,Mumbai,Loyal
C03140,2026-01-02,Bengaluru,Occasional
C03141,2026-02-27,Mumbai,New
C03142,2026-04-04,Mumbai,New
C03143,2026-03-10,Bengaluru,Occasional
C03144,2026-04-23,Bengaluru,New
C03145,2026-04-22,Bengaluru,Loyal
C03146,2026-02-20,Bengaluru,New
C03147,2026-02-04,Mumbai,Occasional
C03148,2026-01-09,Bengaluru,New
C03149,2026-05-03,Indore,High Value
C03150,2026-01-31,Mumbai,Occasional
C03151,2026-06-24,Pune,New
C03152,2026-04-13,Mumbai,Loyal
C03153,2026-04-10,Bengaluru,High Value
C03154,2026-01-06,Bengaluru,New
C03155,2026-01-04,Jaipur,New
C03156,2026-06-23,Jaipur,Occasional
C03157,2026-06-02,Pune,Occasional
C03158,2026-03-16,Delhi NCR,New
C03159,2026-04-20,Delhi NCR,New
C03160,2026-05-11,Bengaluru,New
C03161,2026-01-30,Lucknow,High Value
C03162,2026-03-05,Pune,Occasional
C03163,2026-05-02,Pune,Loyal
C03164,2026-06-29,Pune,Occasional
C03165,2026-02-18,Indore,Occasional
C03166,2026-06-12,Bengaluru,New
C03167,2026-04-13,Bengaluru,High Value
C03168,2026-02-07,Mumbai,Occasional
C03169,2026-01-24,Lucknow,New
C03170,2026-05-15,Delhi NCR,Occasional
C03171,2026-03-01,Delhi NCR,Occasional
C03172,2026-01-16,Mumbai,Occasional
C03173,2026-03-19,Bengaluru,New
C03174,2026-03-31,Pune,New
C03175,2026-01-13,Bengaluru,New
C03176,2026-06-19,Pune,New
C03177,2026-05-01,Delhi NCR,Occasional
C03178,2026-04-21,Bengaluru,Loyal
C03179,2026-04-04,Delhi NCR,New
C03180,2026-06-21,Bengaluru,Occasional
C03181,2026-02-03,Delhi NCR,Occasional
C03182,2026-04-03,Pune,Occasional
C03183,2026-06-04,Mumbai,Occasional
C03184,2026-02-23,Hyderabad,New
C03185,2026-01-28,Bengaluru,Occasional
C03186,2026-01-31,Bengaluru,High Value
C03187,2026-06-17,Jaipur,New
C03188,2026-04-25,Indore,New
C03189,2026-05-20,Hyderabad,New
C03190,2026-05-02,Indore,New
C03191,2026-02-09,Bengaluru,New
C03192,2026-05-21,Pune,Loyal
C03193,2026-05-24,Indore,Loyal
C03194,2026-04-25,Hyderabad,New
C03195,2026-04-22,Bengaluru,New
C03196,2026-05-09,Jaipur,New
C03197,2026-03-12,Pune,New
C03198,2026-01-12,Indore,New
C03199,2026-06-27,Delhi NCR,Loyal
C03200,2026-05-07,Pune,Loyal
C03201,2026-01-20,Bengaluru,Occasional
C03202,2026-04-09,Hyderabad,New
C03203,2026-06-05,Delhi NCR,New
C03204,2026-02-10,Hyderabad,Occasional
C03205,2026-01-03,Lucknow,Loyal
C03206,2026-04-27,Mumbai,Occasional
C03207,2026-03-08,Delhi NCR,New
C03208,2026-03-10,Hyderabad,New
C03209,2026-01-12,Hyderabad,New
C03210,2026-06-13,Bengaluru,Loyal
C03211,2026-02-04,Delhi NCR,Loyal
C03212,2026-06-14,Indore,High Value
C03213,2026-02-23,Hyderabad,New
C03214,2026-03-30,Hyderabad,High Value
C03215,2026-03-25,Bengaluru,Occasional
C03216,2026-05-21,Delhi NCR,New
C03217,2026-06-06,Delhi NCR,High Value
C03218,2026-06-10,Jaipur,Loyal
C03219,2026-02-26,Pune,New
C03220,2026-03-07,Indore,Occasional
C03221,2026-05-30,Bengaluru,Occasional
C03222,2026-04-08,Indore,New
C03223,2026-06-10,Hyderabad,Occasional
C03224,2026-04-24,Delhi NCR,New
C03225,2026-05-29,Hyderabad,Loyal
C03226,2026-04-12,Bengaluru,New
C03227,2026-04-22,Delhi NCR,Loyal
C03228,2026-01-24,Mumbai,Occasional
C03229,2026-02-15,Bengaluru,Occasional
C03230,2026-02-16,Hyderabad,New
C03231,2026-02-11,Lucknow,Loyal
C03232,2026-06-25,Hyderabad,New
C03233,2026-01-19,Mumbai,Occasional
C03234,2026-06-15,Indore,New
C03235,2026-05-15,Bengaluru,Occasional
C03236,2026-01-04,Hyderabad,New
C03237,2026-01-06,Bengaluru,New
C03238,2026-06-14,Indore,New
C03239,2026-01-22,Delhi NCR,Loyal
C03240,2026-06-03,Bengaluru,High Value
C03241,2026-01-28,Hyderabad,Loyal
C03242,2026-01-22,Delhi NCR,Occasional
C03243,2026-05-25,Lucknow,Loyal
C03244,2026-03-20,Delhi NCR,New
C03245,2026-01-15,Hyderabad,New
C03246,2026-05-20,Bengaluru,Loyal
C03247,2026-01-27,Hyderabad,New
C03248,2026-04-17,Bengaluru,Loyal
C03249,2026-01-07,Delhi NCR,New
C03250,2026-04-01,Hyderabad,New
C03251,2026-06-25,Mumbai,Loyal
C03252,2026-01-29,Mumbai,High Value
C03253,2026-02-27,Bengaluru,High Value
C03254,2026-04-02,Bengaluru,New
C03255,2026-04-03,Indore,Loyal
C03256,2026-01-12,Hyderabad,New
C03257,2026-05-16,Delhi NCR,New
C03258,2026-04-19,Bengaluru,Occasional
C03259,2026-03-19,Hyderabad,New
C03260,2026-01-27,Delhi NCR,Occasional
C03261,2026-04-05,Indore,Loyal
C03262,2026-01-20,Jaipur,Loyal
C03263,2026-02-08,Jaipur,New
C03264,2026-02-07,Mumbai,Occasional
C03265,2026-05-03,Jaipur,New
C03266,2026-04-20,Indore,New
C03267,2026-01-24,Delhi NCR,New
C03268,2026-04-09,Delhi NCR,Occasional
C03269,2026-05-04,Pune,New
C03270,2026-06-12,Delhi NCR,Loyal
C03271,2026-06-17,Indore,New
C03272,2026-05-21,Mumbai,Occasional
C03273,2026-05-17,Hyderabad,New
C03274,2026-01-22,Hyderabad,Occasional
C03275,2026-05-28,Jaipur,Loyal
C03276,2026-02-26,Pune,New
C03277,2026-01-01,Delhi NCR,Loyal
C03278,2026-04-03,Hyderabad,High Value
C03279,2026-01-29,Bengaluru,New
C03280,2026-02-05,Delhi NCR,New
C03281,2026-05-22,Indore,Loyal
C03282,2026-03-04,Delhi NCR,New
C03283,2026-02-05,Bengaluru,Occasional
C03284,2026-02-06,Mumbai,New
C03285,2026-04-19,Mumbai,Occasional
C03286,2026-06-19,Hyderabad,Occasional
C03287,2026-06-02,Lucknow,New
C03288,2026-04-04,Bengaluru,New
C03289,2026-01-04,Hyderabad,Loyal
C03290,2026-02-08,Jaipur,Occasional
C03291,2026-02-05,Pune,Occasional
C03292,2026-03-18,Mumbai,Occasional
C03293,2026-04-24,Jaipur,Occasional
C03294,2026-03-15,Bengaluru,New
C03295,2026-06-14,Bengaluru,Occasional
C03296,2026-05-09,Bengaluru,New
C03297,2026-04-19,Pune,Loyal
C03298,2026-05-22,Pune,New
C03299,2026-05-27,Mumbai,Occasional
C03300,2026-04-19,Indore,New
C03301,2026-01-24,Mumbai,High Value
C03302,2026-02-02,Pune,New
C03303,2026-01-15,Delhi NCR,New
C03304,2026-05-24,Hyderabad,New
C03305,2026-06-27,Mumbai,New
C03306,2026-06-14,Mumbai,New
C03307,2026-01-14,Jaipur,Occasional
C03308,2026-02-19,Delhi NCR,New
C03309,2026-04-03,Hyderabad,Loyal
C03310,2026-01-08,Delhi NCR,New
C03311,2026-01-28,Bengaluru,Occasional
C03312,2026-03-21,Bengaluru,New
C03313,2026-01-09,Delhi NCR,New
C03314,2026-05-26,Hyderabad,Occasional
C03315,2026-05-04,Bengaluru,New
C03316,2026-03-21,Bengaluru,New
C03317,2026-03-14,Indore,Occasional
C03318,2026-03-22,Pune,Occasional
C03319,2026-02-03,Pune,New
C03320,2026-04-15,Lucknow,Occasional
